PCM,Maths,Physics,Chemistry,Rank
81.4477524,79.5047182,88.7270169,52.6116721,31137
81.4343547,65.6844072,64.9278458,91.8632154,31147
81.4224054,69.6928659,78.5721568,85.4641472,31157
81.4155254,74.9020517,61.4567457,86.8916846,31167
81.4010414,74.9020517,82.3228513,74.1284656,31177
81.3948857,81.6740656,52.8306071,82.1421471,31187
81.3814879,69.0179095,91.113892,70.1687762,31197
81.3713491,76.6857615,86.0133961,66.0477528,31207
81.3633829,89.2521165,69.2955851,32.0835266,31217
81.3536062,86.9683451,54.6407071,61.9180638,31227
81.3456399,85.3526502,33.7289794,82.1421471,31237
81.3326043,94.306323,0.3851114,86.8916846,31247
81.3250002,94.306323,10.8611101,40.6620042,31257
81.3112403,89.7786114,18.4226489,78.3379295,31267
81.2985668,71.577964,55.1955632,90.9059166,31277
81.2924111,86.9683451,35.9099181,76.7222967,31287
81.2768407,60.9593505,93.2474245,78.3379295,31297
81.2703229,82.2519789,55.1955632,79.373474,31307
81.2554768,75.9742329,52.8306071,87.9978285,31317
81.2457,87.8185584,83.5194748,23.702065,31327
81.2337507,69.0179095,51.0100572,92.2592863,31337
81.2301297,64.637211,71.281037,90.9059166,31347
81.2163699,69.0179095,88.3120855,76.035417,31357
81.2073173,81.0722536,75.6263476,66.0477528,31367
81.1957301,91.3704077,72.8143462,15.6007075,31377
81.1874018,57.2137772,75.6263476,92.8172008,31387
81.1783493,85.692301,78.0746469,40.3655882,31397
81.1656757,62.4664151,88.3120855,84.4706566,31407
81.1537264,87.2790278,45.3544503,67.1075101,31417
81.1425012,78.3767734,87.7829715,53.8962264,31427
81.1338108,90.1454198,79.8187351,17.2359655,31437
81.1233099,76.884917,23.5649439,93.2632266,31447
81.1149816,71.7981214,95.9572223,29.2146888,31457
81.1070153,78.3767734,83.9779893,61.9180638,31467
81.098687,55.0353773,88.3120855,89.2872253,31477
81.0889103,68.3914747,89.7844803,74.1284656,31487
81.0834788,88.7382951,46.4562614,57.5044475,31497
81.0697189,78.1823251,83.222549,64.4494513,31507
81.0617527,81.0722536,32.0445312,88.9798498,31517
81.0523381,92.794189,19.6371134,43.5660144,31527
81.0458203,85.8523497,34.1174042,79.5478063,31537
81.0367677,85.8523497,76.6397182,40.6620042,31547
81.030612,88.0937552,50.4429673,58.4349847,31557
81.0186627,64.637211,89.6881388,79.373474,31567
81.008886,85.0560895,59.729479,66.0477528,31577
80.9994713,62.9719082,96.8301585,34.7420951,31587
80.9922293,81.0722536,68.2796658,72.3588902,31597
80.9773832,88.308119,63.1243724,40.3655882,31607
80.9723138,62.4664151,41.674865,95.040703,31617
80.9621749,83.9172816,62.0944351,67.1075101,31627
80.9545708,83.9172816,70.3706347,59.8495236,31637
80.9437078,83.9172816,86.2805018,35.2240579,31647
80.9292237,66.4987725,87.276796,80.4984784,31657
80.9201712,80.52874,32.8835694,89.2872253,31667
80.9089461,95.8905151,5.2523996,19.0718076,31677
80.9024282,79.5047182,55.8136275,83.1985911,31687
80.894462,80.52874,77.7333734,62.6594861,31697
80.8846853,90.1454198,64.9278458,28.6157399,31707
80.8716497,81.0722536,89.5403131,36.7430942,31717
80.865856,54.274603,46.8240416,95.9625746,31727
80.8575277,82.2519789,77.3301661,57.5044475,31737
80.8488373,89.4038368,26.1674406,68.5686905,31747
80.8426816,70.7668576,93.4541256,51.0075085,31757
80.8321806,71.7981214,78.7469989,81.4014895,31767
80.8231281,69.9329389,46.8240416,92.0204713,31777
80.8144377,85.692301,63.1243724,56.4452,31787
80.8032126,90.3311776,32.0445312,58.4349847,31797
80.7930737,79.5047182,45.9686915,86.0128863,31807
80.7814865,93.1461512,35.9099181,22.7445113,31817
80.7713477,88.0937552,40.7315842,66.0477528,31827
80.7641056,88.5250176,62.6102958,39.5339413,31837
80.7528805,70.9685479,85.5090046,76.4526423,31847
80.7452764,67.3178451,90.3923498,73.0439858,31857
80.7336892,69.0179095,94.4804947,46.3581358,31867
80.7253608,80.102547,70.3706347,73.4828752,31877
80.7173946,80.102547,76.4717576,67.1075101,31887
80.7003759,62.9719082,91.5532912,76.4526423,31897
80.6916854,60.0338202,87.5110232,86.2221361,31907
80.6851676,34.5719603,91.9980426,94.4674962,31917
80.6714078,62.7318352,56.1136117,93.2632266,31927
80.6630795,64.8783703,90.7267417,76.7222967,31937
80.6536648,78.9394784,83.8383195,59.045148,31947
80.6453365,82.2519789,29.5212996,87.7355653,31957
80.6294041,73.2570266,79.1563231,78.7146302,31967
80.6228862,56.2647104,91.9047595,82.6256391,31977
80.6116611,69.9329389,56.1136117,90.1683174,31987
68.4638949,39.9531441,56.1136117,93.2632266,42221
68.4483246,69.9329389,46.8240416,68.7595896,42231
68.439272,75.9742329,52.8306071,47.7920449,42241
68.4255122,78.1823251,15.2364956,80.4984784,42251
68.4150113,85.0560895,32.0445312,36.7430942,42261
68.4052345,71.577964,37.2454467,74.7279243,42271
68.3856811,70.9685479,54.3282342,61.2661015,42281
68.381698,79.5047182,64.9278458,28.6157399,42291
68.363955,62.9719082,72.8143462,61.2661015,42301
68.34585,81.8565645,46.8240416,33.5513337,42311
68.3393321,80.52874,32.8835694,55.0426401,42321
68.331728,82.2519789,37.2454467,41.9480877,42331
68.3125367,81.6740656,33.7289794,47.7920449,42341
68.2980526,83.9172816,45.3544503,28.2612131,42351
68.2871896,59.1430516,78.0746469,64.4494513,42361
68.2763266,40.2761383,95.9572223,45.1806277,42371
68.2578594,61.7179522,71.7217105,65.5357152,42381
68.2480827,69.9329389,56.1136117,61.0035835,42391
68.2361333,44.0774751,89.3139869,73.4828752,42401
68.235047,66.4987725,70.801623,56.4452,42411
68.2187525,63.8949038,68.2796658,66.0477528,42421
68.2042684,55.0353773,83.5194748,62.6594861,42431
68.1988369,64.637211,55.1955632,74.7279243,42441
68.1716794,50.612675,34.1174042,92.4122094,42451
68.1655236,50.612675,61.4567457,86.8916846,42461
68.1521259,36.6974935,68.2796658,92.8172008,42471
68.1412629,58.098028,45.9686915,86.0128863,42481
68.1307619,55.2910206,72.8143462,76.4526423,42491
68.1155537,54.274603,64.3513256,81.9107235,42501
68.1014317,64.637211,86.8200656,35.9420319,42511
68.0891203,78.1823251,53.4045785,40.3655882,42521
68.0670321,74.9020517,15.0374407,83.4814989,42531
68.0587038,74.9020517,61.4567457,40.6620042,42541
68.0500134,82.7136577,44.0153535,32.7762684,42551
68.0344431,56.2647104,71.281037,74.7279243,42561
68.0206832,62.9719082,34.4867135,85.1384209,42571
68.0058371,55.5390598,15.868323,93.7347395,42581
68.0004056,65.6844072,88.7270169,28.6157399,42591
67.991353,33.8995387,97.6350439,33.5513337,42601
67.9757827,85.0560895,23.8814948,44.6555916,42611
67.9605744,58.098028,36.4739495,88.4112307,42621
67.9424694,80.102547,45.3544503,43.2119973,42631
67.9265369,54.274603,71.8988464,76.8976486,42641
67.919657,62.4664151,77.7333734,55.0426401,42651
67.8968447,66.4987725,63.1243724,64.4494513,42661
67.865704,76.6857615,40.7315842,58.4349847,42671
67.8447021,72.5150815,53.4045785,56.4452,42681
67.8447021,72.5150815,53.4045785,56.4452,42691
67.8280455,70.7668576,50.4429673,66.0477528,42701
67.8070436,46.5969743,54.3282342,89.9277183,42711
67.7936459,42.5747558,79.8187351,86.0128863,42721
67.7744545,61.7179522,52.8306071,77.8164617,42731
67.7646778,62.9719082,14.3426599,91.5046106,42741
67.7487453,75.9742329,25.5045189,71.9118449,42751
67.7306403,79.5047182,36.4739495,52.6116721,42761
67.7223119,46.5969743,44.3161023,91.5046106,42771
67.7168804,47.9262473,77.7333734,80.8790021,42781
67.7052932,53.1596938,70.801623,80.4984784,42791
67.6842913,55.2910206,19.6371134,93.0430173,42801
67.6719799,69.0179095,69.7908012,46.3581358,42811
67.6524264,90.6418603,52.8306071,4.5331512,42821
67.6422876,56.2647104,89.6881388,41.9480877,42831
67.6339593,74.7039824,24.1378959,78.3379295,42841
67.6104227,74.7039824,54.0603639,51.6008503,42851
67.5981113,74.7039824,62.0944351,43.2119973,42861
67.57204,42.5747558,73.6324849,88.4112307,42871
67.5705916,66.4987725,53.4045785,70.9252359,42881
67.5474171,62.4664151,24.7824669,89.2872253,42891
67.5390888,73.9707278,55.8136275,52.6116721,42901
67.5260532,62.4664151,69.7908012,62.6594861,42911
67.5159143,72.5150815,44.0153535,64.4494513,42921
67.496723,48.6109804,77.3301661,79.373474,42931
67.4836873,33.8995387,87.0958369,88.1329106,42941
67.471738,38.4797549,78.0746469,88.7244682,42951
67.4630476,78.1823251,34.9801455,56.4452,42961
67.4319069,64.637211,77.3301661,49.5973024,42971
67.4083703,52.3710377,87.5110232,59.045148,42981
67.3913516,82.7136577,27.0105568,48.7569899,42991
67.3826612,55.0353773,69.7908012,76.035417,43001
67.3645561,75.4499106,16.9459213,80.8790021,43011
67.3421058,52.3710377,79.1563231,73.0439858,43021
67.3359501,60.0338202,79.1563231,59.045148,43031
67.3182072,68.3914747,26.602252,83.4814989,43041
67.3044473,68.3914747,69.2955851,49.8603302,43051
67.2953948,52.3710377,72.6359359,78.7146302,43061
67.2819971,60.0338202,72.6359359,66.5952176,43071
67.2693235,65.6844072,73.6324849,52.6116721,43081
67.253029,73.2570266,72.6359359,33.2403901,43091
67.2298545,52.3710377,65.5510075,82.9108407,43101
67.2052316,73.9707278,45.9686915,60.4326705,43111
67.1864024,78.9394784,65.5510075,25.8715344,43121
67.1759015,60.0338202,57.6981501,78.7146302,43131
67.1436745,57.2137772,59.729479,81.1738889,43141
67.1208621,52.3710377,48.8841709,88.5590564,43151
67.1020328,82.2519789,17.2573747,63.5026022,43161
67.0908077,78.9394784,48.8841709,41.5573691,43171
67.0712542,44.8712007,40.1815707,93.1556706,43181
67.0643743,60.0338202,40.1815707,86.2221361,43191
67.0538734,73.2570266,40.1815707,66.5952176,43201
67.0419241,70.7668576,75.6263476,36.7430942,43211
67.0270779,66.4987725,44.0153535,75.72116,43221
67.0144044,69.0179095,60.8323096,55.0426401,43231
66.9962993,28.6545049,92.7422685,87.630813,43241
66.977108,78.9394784,31.5967213,59.045148,43251
66.9611755,68.1785593,70.3706347,51.6008503,43261
66.9365527,68.1785593,86.2805018,28.2612131,43271
66.9238791,63.8949038,81.5261218,44.6555916,43281
66.9072225,72.5150815,34.9801455,70.9252359,43291
66.8862206,32.4822752,27.0105568,96.9616724,43301
66.8702882,62.4664151,16.9459213,90.8523935,43311
66.8634082,78.1823251,27.0105568,64.4494513,43321
66.8474758,86.6362985,9.331624,59.045148,43331
66.8297328,73.9707278,36.4739495,67.8430703,43341
66.815973,64.637211,71.281037,57.5044475,43351
66.7978679,76.884917,13.0909842,81.9107235,43361
66.7899017,30.5537249,82.8534945,92.1410257,43371
66.7775903,77.3954795,71.281037,23.2152597,43381
66.7696241,55.0353773,60.8323096,80.8790021,43391
66.7544158,71.7981214,54.6407071,53.8962264,43401
66.7428286,85.3526502,52.8306071,14.6360175,43411
66.7207404,58.098028,79.8187351,60.4326705,43421
66.71205,71.577964,46.4562614,63.5026022,43431
66.701187,65.6844072,55.8136275,67.8430703,43441
66.6845303,71.7981214,44.7218583,61.9180638,43451
66.6693221,73.9707278,28.3504182,73.954643,43461
66.6508549,60.9593505,54.0603639,78.3379295,43471
66.636733,60.9593505,70.3706347,67.1075101,43481
66.6280426,60.9593505,76.4717576,59.8495236,43491
66.6030576,60.9593505,89.3139869,35.2240579,43501
66.5864009,76.6857615,59.729479,36.7430942,43511
66.5661233,64.637211,22.4496246,87.7355653,43521
66.5599676,70.7668576,68.2796658,44.6555916,43531
66.5407762,82.7136577,63.1243724,17.0804936,43541
66.5208606,82.7136577,15.2364956,64.4494513,43551
66.5038419,34.5719603,93.7286226,74.1284656,43561
66.4994967,58.098028,73.6324849,67.8430703,43571
66.4759601,64.8783703,72.1040183,53.8962264,43581
66.4589414,71.7981214,21.2507073,81.4014895,43591
66.4448194,73.9707278,21.621291,79.08292,43601
66.4281628,58.327238,20.1366623,91.0229028,43611
66.421645,58.327238,52.2770253,79.5478063,43621
66.4136787,58.327238,76.6397182,59.2737681,43631
66.4006431,82.8845694,72.8143462,11.7952155,43641
66.3883317,88.5250176,25.5045189,18.5720039,43651
66.3727613,64.8783703,54.6407071,69.7778027,43661
66.357191,72.5150815,70.801623,32.7762684,43671
66.3452416,71.7981214,11.7638663,87.630813,43681
66.3343786,75.4499106,41.674865,55.0426401,43691
66.3231535,81.2529421,86.6046988,5.9316332,43701
66.3130146,51.5067025,30.2512527,91.5838758,43711
66.3007032,51.5067025,70.3706347,78.3379295,43721
66.2858571,58.098028,64.9278458,73.954643,43731
66.271373,51.5067025,89.3139869,51.6008503,43741
66.2597858,69.9329389,31.1565576,76.8976486,43751
66.2445775,53.9968714,88.5243938,47.7920449,43761
66.2261104,73.9707278,16.1259985,83.1985911,43771
66.21742,69.6928659,71.7217105,39.5339413,43781
66.2054706,69.0179095,41.674865,70.1687762,43791
66.185193,70.9685479,85.5090046,20.2230639,43801
66.1761404,64.637211,55.1955632,69.460997,43811
66.1641911,81.6740656,42.6240079,31.7292547,43821
66.1526039,46.3025861,90.9683602,57.0054084,43831
66.131602,77.5895657,64.1311163,26.6606177,43841
66.1276189,59.1430516,78.0746469,56.4452,43851
66.0968403,50.3606527,79.8187351,73.954643,43861
66.08127,75.9742329,52.8306071,39.5339413,43871
66.0675101,41.4616571,71.281037,87.7355653,43881
66.0656996,66.4987725,70.801623,48.7569899,43891
66.0475946,64.8783703,21.2507073,87.630813,43901
66.038542,62.4664151,83.5194748,38.138008,43911
66.024058,89.9379359,3.0143697,55.0426401,43921
66.0110224,55.5390598,63.906829,76.7222967,43931
65.9983488,56.2647104,71.281037,69.460997,43941
65.9820543,62.9719082,85.5090046,34.7420951,43951
65.9639492,54.274603,46.8240416,85.2977158,43961
65.9516378,78.1823251,53.4045785,32.7762684,43971
65.9407748,81.6740656,33.7289794,39.5339413,43981
65.9176003,44.0774751,91.6692579,59.8495236,43991
65.9005815,82.8845694,19.6371134,53.1593918,44001
65.884287,39.9531441,56.1136117,92.0204713,44011
65.8607504,70.9685479,54.3282342,53.1593918,44021
65.8473527,75.9742329,42.6240079,47.7920449,44031
65.8317823,39.2126475,90.9683602,71.9118449,44041
65.8205572,47.2248575,83.9779893,69.7778027,44051
65.8078837,29.5612059,94.8671353,79.5478063,44061
65.8028142,69.0179095,32.8835694,76.035417,44071
65.7836229,86.1586872,12.4321404,49.5973024,44081
65.7615347,81.8565645,46.8240416,25.5348486,44091
65.7575516,69.6928659,52.8306071,57.0054084,44101
65.7369119,55.5390598,27.5654129,89.7268793,44111
65.7322045,70.7668576,50.4429673,58.4349847,44121
65.7184447,50.612675,86.6046988,59.2737681,44131
65.7046849,40.8725187,83.5194748,80.8790021,44141
65.6880282,39.9531441,64.3513256,90.1683174,44151
65.6720958,50.3606527,64.9278458,83.1985911,44161
65.6605085,56.2647104,63.6626618,74.7279243,44171
65.6261089,80.102547,37.7725218,43.2119973,44181
65.6148838,55.2910206,72.8143462,68.5686905,44191
65.6040208,62.4664151,77.7333734,46.3581358,44201
65.5746906,40.2761383,92.7422685,61.9180638,44211
65.5696212,74.9020517,20.1366623,74.1284656,44221
65.5634655,75.9742329,33.7289794,57.0054084,44231
65.5558613,84.3575965,21.621291,44.1218899,44241
65.5489814,82.2519789,22.4496246,49.5973024,44251
65.5395668,62.9719082,44.3161023,76.4526423,44261
65.5196512,82.8845694,4.7166589,81.5697049,44271
65.5048051,81.8565645,56.1136117,19.4918365,44281
65.497201,33.8995387,71.8988464,92.0204713,44291
65.4845274,85.692301,27.0105568,27.2977974,44301
65.4714918,75.4499106,24.7824669,70.1687762,44311
65.4519383,48.6109804,77.3301661,74.7279243,44321
65.4360059,59.1430516,63.1243724,70.9252359,44331
65.4182629,69.9329389,64.3513256,42.220036,44341
65.40052,79.5047182,36.4739495,44.1218899,44351
65.3853117,66.4987725,53.4045785,64.4494513,44361
65.364672,47.9262473,77.7333734,76.035417,44371
65.3494637,72.5150815,87.276796,12.9729785,44381
65.3393249,39.2126475,84.255035,82.1421471,44391
65.325203,69.0179095,69.7908012,38.138008,44401
65.3121673,76.6857615,32.0445312,58.4349847,44411
65.2955107,83.4961581,44.7218583,22.7445113,44421
65.2889929,78.1823251,34.9801455,48.7569899,44431
65.2654563,74.7039824,45.3544503,51.6008503,44441
65.2480754,74.7039824,62.0944351,35.2240579,44451
44.499685,55.5390598,44.7218583,29.2146888,56695
44.485563,36.6974935,50.4429673,72.3588902,56705
44.4696306,48.6109804,55.1955632,35.9420319,56715
44.446094,55.5390598,35.9099181,37.3094196,56725
44.4392141,42.5747558,55.8136275,52.6116721,56735
44.4135049,50.3606527,28.3504182,60.4326705,56745
44.3939515,46.3025861,71.7217105,24.4378801,56755
44.3740359,39.9531441,17.935079,85.2977158,56765
44.3541203,31.2015237,86.0133961,44.6555916,56775
44.342171,56.2647104,29.5212996,41.9480877,56785
44.3298596,46.9438671,17.935079,76.8976486,56795
44.3070472,60.9593505,24.1378959,43.2119973,56805
44.2979947,60.9593505,30.2512527,35.2240579,56815
44.2617846,53.9968714,52.8306071,24.4378801,56825
44.2465763,40.8725187,60.8323096,46.3581358,56835
44.2194188,57.2137772,17.1531321,58.4349847,56845
44.1976927,47.2248575,54.6407071,37.3094196,56855
44.1799497,32.1607294,87.5110232,33.2403901,56865
44.1618447,46.3025861,62.6102958,31.7292547,56875
44.1455501,39.9531441,23.5649439,81.9107235,56885
44.1281693,38.4797549,78.0746469,32.7762684,56895
44.1187547,47.2248575,44.7218583,45.1806277,56905
44.0955802,61.7179522,33.7289794,24.4378801,56915
44.0640774,28.2373645,88.5243938,47.7920449,56925
44.034023,57.2137772,50.4429673,23.4341946,56935
44.0061412,50.612675,5.2523996,86.8916846,56945
43.9880362,39.2126475,71.7217105,39.5339413,56955
43.9746384,50.612675,52.2770253,32.0835266,56965
43.9507398,50.612675,76.6397182,14.3100363,56975
43.9232201,35.2541587,64.9278458,60.4326705,56985
43.9087361,31.2015237,50.4429673,81.1738889,56995
43.8895447,30.5537249,63.6626618,74.7279243,57005
43.8631113,53.1596938,63.1243724,21.4612314,57015
43.8482652,60.0338202,48.8841709,20.7356112,57025
43.8276254,32.1607294,40.1815707,82.9108407,57035
43.808072,52.3710377,40.1815707,41.5573691,57045
43.7747587,38.006851,31.5967213,78.7146302,57055
43.7588262,52.3710377,31.5967213,50.4383796,57065
43.7323928,74.9020517,7.672663,32.0835266,57075
43.7168225,44.8712007,24.4549565,73.0439858,57085
43.7019763,60.0338202,24.4549565,41.5573691,57095
43.6737325,44.8712007,18.2845084,78.7146302,57105
43.6552653,46.3025861,52.8306071,39.5339413,57115
43.6393329,47.2248575,21.2507073,69.7778027,57125
43.625573,60.0338202,13.2008339,59.045148,57135
43.6020365,51.5067025,45.3544503,35.2240579,57145
43.5593085,61.7179522,25.5045189,31.7292547,57155
43.5491697,28.2373645,84.255035,57.0054084,57165
43.5267194,47.2248575,15.868323,76.7222967,57175
43.5136838,35.2541587,55.8136275,67.8430703,57185
43.4753011,33.8995387,39.2105089,81.9107235,57195
43.4561097,57.2137772,12.3747942,66.0477528,57205
43.4441604,47.2248575,11.7638663,81.4014895,57215
43.4278658,33.0482391,71.7217105,57.0054084,57225
43.4072261,47.2248575,8.352916,84.9877916,57235
43.3851379,46.9438671,39.2105089,52.8489578,57245
43.3778959,55.0353773,41.674865,30.4724815,57255
43.3525488,29.1954839,46.8240416,85.2977158,57265
43.3377027,41.4616571,55.1955632,49.5973024,57275
43.3123556,49.4988521,50.4429673,36.7430942,57285
43.288819,30.8723739,51.0100572,80.8790021,57295
43.2808528,65.6844072,28.3504182,21.9666424,57305
43.259851,44.0774751,30.2512527,67.1075101,57315
43.2178472,30.8723739,88.3120855,38.138008,57325
43.1946728,44.0774751,70.3706347,28.2612131,57335
43.1635321,39.9531441,46.8240416,61.0035835,57345
43.1548417,36.6974935,68.2796658,51.0075085,57355
43.1269599,31.2015237,75.6263476,58.4349847,57365
43.1092169,16.5664854,64.3513256,95.132202,57375
43.1045096,48.6109804,29.5212996,57.5044475,57385
43.0921982,36.1847584,71.281037,49.5973024,57395
43.0693858,45.5168268,53.4045785,40.3655882,57405
43.0469355,55.2910206,54.3282342,20.2230639,57415
43.0349862,33.8995387,56.1136117,68.7595896,57425
43.0237611,53.1596938,44.0153535,32.7762684,57435
43.0027592,62.7318352,46.8240416,13.767669,57445
42.9944309,50.3606527,5.3227443,86.0128863,57455
42.9835679,53.9968714,18.9525276,57.0054084,57465
42.9694459,55.2910206,44.3161023,26.6606177,57475
42.9564103,46.5969743,64.1311163,26.6606177,57485
42.9263559,39.5595403,79.9703839,26.6606177,57495
42.9205623,55.0353773,32.8835694,38.138008,57505
42.9046298,80.102547,37.7725218,3.7522238,57515
42.8937668,68.3914747,42.9482049,10.8644235,57525
42.8854385,46.3025861,25.5045189,65.5357152,57535
42.8734891,57.2137772,32.0445312,36.7430942,57545
42.8564704,72.5150815,20.4391952,17.0804936,57555
42.8267781,37.358328,62.0944351,51.6008503,57565
42.7963616,35.2541587,28.3504182,83.1985911,57575
42.7822397,34.2504146,27.5654129,84.9877916,57585
42.765583,62.7318352,56.1136117,10.3154294,57595
42.751099,65.6844072,16.1259985,35.6756908,57605
42.7304592,46.5969743,44.3161023,43.5660144,57615
42.7159752,39.9531441,64.3513256,42.220036,57625
42.6877313,53.9968714,13.6873844,65.5357152,57635
42.6768683,36.6974935,59.729479,58.4349847,57645
42.6634705,46.9438671,64.3513256,25.5348486,57655
42.6576769,53.1596938,34.9801455,40.3655882,57665
42.6337782,49.4988521,75.6263476,14.8236032,57675
42.6207426,39.5595403,54.3282342,53.1593918,57685
42.5986544,50.3606527,55.8136275,28.6157399,57695
42.5794631,58.098028,28.3504182,35.6756908,57705
42.5696863,46.5969743,26.1674406,61.2661015,57715
42.5533918,41.4616571,37.2454467,63.5026022,57725
42.5360109,28.6545049,44.7218583,84.9877916,57735
42.518268,35.7165618,77.7333734,38.138008,57745
42.5113881,55.0353773,24.7824669,46.3581358,57755
42.4849547,31.6762382,70.3706347,59.8495236,57765
42.4599697,64.8783703,54.6407071,9.4475907,57775
42.4505551,29.1954839,78.2115131,61.0035835,57785
42.4259322,23.7411557,85.5090046,68.5686905,57795
42.4027578,39.5595403,26.1674406,76.4526423,57805
42.3846527,64.8783703,44.7218583,12.7051081,57815
42.3683582,47.9262473,24.7824669,62.6594861,57825
42.3506152,27.845209,64.1311163,76.4526423,57835
42.3335965,47.9262473,69.7908012,18.3500104,57845
42.3230955,43.2638341,40.7315842,58.4349847,57855
42.3078873,20.9613059,88.9936129,76.4526423,57865
42.299559,34.5719603,42.9482049,74.1284656,57875
42.2886959,24.6377179,63.906829,84.9877916,57885
42.2742119,64.8783703,27.5654129,22.7445113,57895
42.2488648,30.5537249,71.281037,63.5026022,57905
42.2162757,33.8995387,82.9715002,33.5513337,57915
42.1999812,58.327238,10.8611101,59.2737681,57925
42.1934634,64.8783703,21.2507073,29.2146888,57935
42.1804277,23.7411557,64.1311163,85.1384209,57945
42.1677542,38.4797549,34.9801455,70.9252359,57955
42.1514596,27.0297575,76.4717576,67.1075101,57965
42.1282852,55.0353773,16.9459213,55.0426401,57975
42.11706,81.2529421,10.8611101,10.8644235,57985
42.1090938,36.1847584,46.4562614,69.460997,57995
42.084833,27.845209,26.1674406,89.9277183,58005
42.0678143,64.637211,12.4321404,41.9480877,58015
42.0634691,50.3606527,28.3504182,52.6116721,58025
42.0460882,57.2137772,17.1531321,51.0075085,58035
42.0149475,47.9262473,60.8323096,23.702065,58045
42.0015498,46.3025861,71.7217105,18.5720039,58055
41.9935836,43.2638341,32.0445312,66.0477528,58065
41.9671502,57.2137772,50.4429673,17.8723806,58075
41.9570114,60.9593505,24.1378959,35.2240579,58085
41.9331127,35.2541587,73.6324849,44.1218899,58095
41.9160939,56.2647104,22.4496246,41.9480877,58105
41.8990752,31.2015237,50.4429673,77.4828344,58115
41.8784354,17.9272611,64.1311163,93.0430173,58125
41.8639514,55.5390598,21.2507073,45.1806277,58135
41.8425874,54.274603,13.0909842,61.0035835,58145
41.8219477,36.1847584,37.2454467,74.7279243,58155
41.8005837,62.7318352,13.0909842,42.220036,58165
41.7824787,17.1675731,86.6046988,86.8916846,58175
41.7679946,55.0353773,51.0100572,18.3500104,58185
41.7386644,32.1607294,79.1563231,41.5573691,58195
41.7158521,32.1607294,72.6359359,50.4383796,58205
41.6923155,27.365063,65.5510075,73.0439858,58215
41.6564675,44.8712007,65.5510075,25.8715344,58225
41.6372761,29.5612059,52.2770253,79.5478063,58235
41.6177227,38.006851,57.6981501,50.4383796,58245
41.5930998,29.5612059,95.7133099,10.8644235,58255
41.5695632,38.006851,48.8841709,59.045148,58265
41.5442162,30.5537249,55.1955632,74.7279243,58275
41.5195933,67.3178451,48.8841709,9.0278167,58285
41.5036608,44.8712007,40.1815707,50.4383796,58295
41.4855558,60.0338202,40.1815707,20.7356112,58305
41.4631055,44.8712007,31.5967213,59.045148,58315
41.4283438,62.7318352,17.935079,33.5513337,58325
41.4171187,51.5067025,45.3544503,28.2612131,58335
41.3935821,51.5067025,70.3706347,12.8720492,58345
41.3790981,50.612675,34.1174042,40.6620042,58355
41.3675108,41.4616571,55.1955632,41.9480877,58365
41.3389049,17.9272611,26.1674406,96.3940727,58375
41.3222482,39.9531441,23.5649439,76.8976486,58385
41.2932801,69.9329389,17.935079,19.4918365,58395
41.2592426,62.4664151,8.412556,55.0426401,58405
41.2418618,46.9438671,23.5649439,61.0035835,58415
41.2346198,28.2373645,84.255035,47.7920449,58425
41.217601,49.4988521,50.4429673,30.1161706,58435
41.1940644,39.2126475,62.6102958,39.5339413,58445
41.1835635,54.274603,23.5649439,42.220036,58455
41.1701658,58.098028,3.4647283,79.08292,58465
41.1477155,48.6109804,29.5212996,49.5973024,58475
41.1256273,69.6928659,13.6873844,24.4378801,58485
41.1049876,40.2761383,54.6407071,45.1806277,58495
41.0948488,47.2248575,11.7638663,76.7222967,58505
41.0865204,46.3025861,42.6240079,39.5339413,58515
41.0618976,35.2541587,45.9686915,67.8430703,58525
41.0372747,46.5969743,93.351922,2.991941,58535
41.0260495,44.0774751,30.2512527,59.8495236,58545
41.0050477,44.0774751,45.3544503,43.2119973,58555
40.9858563,44.0774751,54.0603639,35.2240579,58565
40.9717344,54.274603,31.1565576,33.5513337,58575
40.9442147,86.9683451,1.3561733,17.0177952,58585
40.9300928,33.8995387,39.2105089,76.8976486,58595
40.9195918,53.9968714,25.5045189,39.5339413,58605
40.9000384,39.9531441,39.2105089,61.0035835,58615
40.8924343,59.1430516,34.9801455,21.4612314,58625
40.8768639,40.8725187,41.674865,55.0426401,58635
40.8569484,46.9438671,39.2105089,42.220036,58645
40.8319634,70.9685479,34.4867135,8.685014,58655
40.8149446,48.6109804,22.4496246,57.5044475,58665
40.7950291,49.4988521,40.7315842,36.7430942,58675
40.7794587,32.4822752,63.1243724,56.4452,58685
40.7638884,35.7165618,41.674865,70.1687762,58695
40.7472317,40.2761383,15.868323,81.4014895,58705
40.7204363,62.7318352,39.2105089,13.767669,58715
40.6918303,53.9968714,18.9525276,47.7920449,58725
40.6697421,31.2015237,68.2796658,58.4349847,58735
40.654896,30.2470253,55.8136275,73.954643,58745
40.6436708,37.358328,37.7725218,67.1075101,58755
40.6099954,41.7745124,5.2523996,89.1998043,58765
40.5813895,50.3606527,64.9278458,17.2359655,58775
40.5734232,34.2504146,44.7218583,69.7778027,58785
40.5661812,41.7745124,69.2955851,25.1609516,58795
40.5535077,55.2910206,54.3282342,15.6007075,58805
40.5249017,21.6913016,84.255035,77.8164617,58815
40.4970199,41.4616571,77.3301661,17.7375533,58825
40.479277,68.3914747,7.672663,40.6620042,58835
